Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,17.3900000000,µg/m3,2022-01-22 06:00:00 +01:00,2022-01-22 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.3300000000,µg/m3,2022-01-22 07:00:00 +01:00,2022-01-22 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.7400000000,µg/m3,2022-01-22 08:00:00 +01:00,2022-01-22 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.2700000000,µg/m3,2022-01-22 09:00:00 +01:00,2022-01-22 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.8000000000,µg/m3,2022-01-22 10:00:00 +01:00,2022-01-22 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.8000000000,µg/m3,2022-01-22 11:00:00 +01:00,2022-01-22 12:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,17.3900000000,µg/m3,2022-01-22 12:00:00 +01:00,2022-01-22 13:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.2100000000,µg/m3,2022-01-22 13:00:00 +01:00,2022-01-22 14:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.5600000000,µg/m3,2022-01-22 14:00:00 +01:00,2022-01-22 15:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.3300000000,µg/m3,2022-01-22 15:00:00 +01:00,2022-01-22 16:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.1000000000,µg/m3,2022-01-22 16:00:00 +01:00,2022-01-22 17:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,14.5700000000,µg/m3,2022-01-22 17:00:00 +01:00,2022-01-22 18:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,17.8600000000,µg/m3,2022-01-22 18:00:00 +01:00,2022-01-22 19:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.8000000000,µg/m3,2022-01-22 19:00:00 +01:00,2022-01-22 20:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.2700000000,µg/m3,2022-01-22 20:00:00 +01:00,2022-01-22 21:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.1500000000,µg/m3,2022-01-22 21:00:00 +01:00,2022-01-22 22:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.1500000000,µg/m3,2022-01-22 22:00:00 +01:00,2022-01-22 23:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.6200000000,µg/m3,2022-01-22 23:00:00 +01:00,2022-01-23 00:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.6200000000,µg/m3,2022-01-23 00:00:00 +01:00,2022-01-23 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.0900000000,µg/m3,2022-01-23 01:00:00 +01:00,2022-01-23 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.0900000000,µg/m3,2022-01-23 02:00:00 +01:00,2022-01-23 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.7400000000,µg/m3,2022-01-23 03:00:00 +01:00,2022-01-23 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.9200000000,µg/m3,2022-01-23 04:00:00 +01:00,2022-01-23 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.3300000000,µg/m3,2022-01-23 05:00:00 +01:00,2022-01-23 06:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.2700000000,µg/m3,2022-01-23 06:00:00 +01:00,2022-01-23 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,19.7400000000,µg/m3,2022-01-23 07:00:00 +01:00,2022-01-23 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.2100000000,µg/m3,2022-01-23 08:00:00 +01:00,2022-01-23 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.0900000000,µg/m3,2022-01-23 09:00:00 +01:00,2022-01-23 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.5600000000,µg/m3,2022-01-23 10:00:00 +01:00,2022-01-23 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.6800000000,µg/m3,2022-01-23 11:00:00 +01:00,2022-01-23 12:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.2100000000,µg/m3,2022-01-23 12:00:00 +01:00,2022-01-23 13:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,23.5000000000,µg/m3,2022-01-23 13:00:00 +01:00,2022-01-23 14:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.3200000000,µg/m3,2022-01-23 14:00:00 +01:00,2022-01-23 15:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,29.6100000000,µg/m3,2022-01-23 15:00:00 +01:00,2022-01-23 16:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,28.6700000000,µg/m3,2022-01-23 16:00:00 +01:00,2022-01-23 17:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,28.6700000000,µg/m3,2022-01-23 17:00:00 +01:00,2022-01-23 18:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,28.2000000000,µg/m3,2022-01-23 18:00:00 +01:00,2022-01-23 19:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,23.0300000000,µg/m3,2022-01-23 19:00:00 +01:00,2022-01-23 20:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,23.5000000000,µg/m3,2022-01-23 20:00:00 +01:00,2022-01-23 21:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.3200000000,µg/m3,2022-01-23 21:00:00 +01:00,2022-01-23 22:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.7900000000,µg/m3,2022-01-23 22:00:00 +01:00,2022-01-23 23:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.6200000000,µg/m3,2022-01-23 23:00:00 +01:00,2022-01-24 00:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.8000000000,µg/m3,2022-01-24 00:00:00 +01:00,2022-01-24 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.5600000000,µg/m3,2022-01-24 01:00:00 +01:00,2022-01-24 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,24.9100000000,µg/m3,2022-01-24 02:00:00 +01:00,2022-01-24 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,27.7300000000,µg/m3,2022-01-24 03:00:00 +01:00,2022-01-24 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,20.6800000000,µg/m3,2022-01-24 04:00:00 +01:00,2022-01-24 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.6200000000,µg/m3,2022-01-24 05:00:00 +01:00,2022-01-24 06:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,24.9100000000,µg/m3,2022-01-24 06:00:00 +01:00,2022-01-24 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.7900000000,µg/m3,2022-01-24 07:00:00 +01:00,2022-01-24 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,28.6700000000,µg/m3,2022-01-24 08:00:00 +01:00,2022-01-24 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,30.0800000000,µg/m3,2022-01-24 09:00:00 +01:00,2022-01-24 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,27.7300000000,µg/m3,2022-01-24 10:00:00 +01:00,2022-01-24 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,27.2600000000,µg/m3,2022-01-24 11:00:00 +01:00,2022-01-24 12:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,30.5500000000,µg/m3,2022-01-24 12:00:00 +01:00,2022-01-24 13:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,29.1400000000,µg/m3,2022-01-24 13:00:00 +01:00,2022-01-24 14:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,27.2600000000,µg/m3,2022-01-24 14:00:00 +01:00,2022-01-24 15:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,28.6700000000,µg/m3,2022-01-24 15:00:00 +01:00,2022-01-24 16:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,30.0800000000,µg/m3,2022-01-24 16:00:00 +01:00,2022-01-24 17:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,31.9600000000,µg/m3,2022-01-24 17:00:00 +01:00,2022-01-24 18:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,33.8400000000,µg/m3,2022-01-24 18:00:00 +01:00,2022-01-24 19:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,35.2500000000,µg/m3,2022-01-24 19:00:00 +01:00,2022-01-24 20:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,40.4200000000,µg/m3,2022-01-24 20:00:00 +01:00,2022-01-24 21:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,41.3600000000,µg/m3,2022-01-24 21:00:00 +01:00,2022-01-24 22:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,42.3000000000,µg/m3,2022-01-24 22:00:00 +01:00,2022-01-24 23:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,46.0600000000,µg/m3,2022-01-24 23:00:00 +01:00,2022-01-25 00:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,40.4200000000,µg/m3,2022-01-25 00:00:00 +01:00,2022-01-25 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,39.4800000000,µg/m3,2022-01-25 01:00:00 +01:00,2022-01-25 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,39.4800000000,µg/m3,2022-01-25 02:00:00 +01:00,2022-01-25 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,38.5400000000,µg/m3,2022-01-25 03:00:00 +01:00,2022-01-25 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,39.0100000000,µg/m3,2022-01-25 04:00:00 +01:00,2022-01-25 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,39.0100000000,µg/m3,2022-01-25 05:00:00 +01:00,2022-01-25 06:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,39.4800000000,µg/m3,2022-01-25 06:00:00 +01:00,2022-01-25 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,40.8900000000,µg/m3,2022-01-25 07:00:00 +01:00,2022-01-25 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,36.6600000000,µg/m3,2022-01-25 08:00:00 +01:00,2022-01-25 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,25.8500000000,µg/m3,2022-01-25 09:00:00 +01:00,2022-01-25 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.7900000000,µg/m3,2022-01-25 10:00:00 +01:00,2022-01-25 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,39.4800000000,µg/m3,2022-01-25 11:00:00 +01:00,2022-01-25 12:00:00 +01:00,1,3
